population,density,St,lat,long,latitudeGrid,longitudeGrid
3670,14.0,Pennsylvania,41.7243,-79.79,41.7,-79.8
3128,17.7,Pennsylvania,41.7455,-80.3445,41.7,-80.3
468,112.5,Pennsylvania,41.6609,-80.3178,41.7,-80.3
4712,26.4,Pennsylvania,41.6244,-80.4523,41.6,-80.5
12628,65.6,Pennsylvania,41.7776,-79.8028,41.8,-79.8
5053,37.0,Pennsylvania,41.7268,-80.1479,41.7,-80.1
3167,18.4,Pennsylvania,41.7936,-79.6849,41.8,-79.7
1787,14.6,Pennsylvania,41.8113,-80.3753,41.8,-80.4
943,31.4,Pennsylvania,41.764,-80.0982,41.8,-80.1
3291,11.4,Pennsylvania,40.216,-76.925,40.2,-76.9
5924,103.9,Pennsylvania,40.1449,-77.1195,40.1,-77.1
36306,1026.1,Pennsylvania,40.2352,-76.9291,40.2,-76.9
36306,1026.1,Pennsylvania,40.2398,-76.92,40.2,-76.9
36291,311.2,Pennsylvania,40.2417,-77.1983,40.2,-77.2
20900,70.6,Pennsylvania,40.1772,-77.2312,40.2,-77.2
17041,429.2,Pennsylvania,40.2922,-76.9432,40.3,-76.9
2196,2204.4,Pennsylvania,40.158,-76.9964,40.2,-77.0
5706,1138.0,Pennsylvania,40.2469,-76.9001,40.2,-76.9
37619,394.8,Pennsylvania,40.2122,-77.0265,40.2,-77.0
36034,317.3,Pennsylvania,40.179,-77.0036,40.2,-77.0
4153,188.9,Pennsylvania,40.1115,-77.1902,40.1,-77.2
15722,452.0,Pennsylvania,40.2151,-76.8689,40.2,-76.9
197,1116.1,Pennsylvania,40.2306,-77.0794,40.2,-77.1
372,222.4,Pennsylvania,40.203,-77.2848,40.2,-77.3
1037,173.9,Pennsylvania,40.2697,-76.936,40.3,-76.9
1421,824.8,Pennsylvania,40.3078,-76.9312,40.3,-76.9
3985,26.9,Pennsylvania,40.1333,-77.5669,40.1,-77.6
11910,40.8,Pennsylvania,40.1855,-77.4114,40.2,-77.4
29238,92.0,Pennsylvania,40.0514,-77.5195,40.1,-77.5
494,166.7,Pennsylvania,40.086,-77.409,40.1,-77.4
323,249.7,Pennsylvania,40.601,-76.8117,40.6,-76.8
4475,41.8,Pennsylvania,40.3846,-76.9283,40.4,-76.9
3480,60.6,Pennsylvania,40.555,-76.8355,40.6,-76.8
3879,59.2,Pennsylvania,40.3606,-76.6713,40.4,-76.7
917,79.0,Pennsylvania,40.6082,-76.7375,40.6,-76.7
8100,28.6,Pennsylvania,40.476,-76.894,40.5,-76.9
17568,255.2,Pennsylvania,40.2638,-76.6545,40.3,-76.7
2667,1249.8,Pennsylvania,40.2083,-76.7853,40.2,-76.8
22618,310.3,Pennsylvania,40.2782,-76.7094,40.3,-76.7
3987,45.0,Pennsylvania,40.5909,-76.7074,40.6,-76.7
22857,254.9,Pennsylvania,40.2041,-76.7331,40.2,-76.7
7104,80.9,Pennsylvania,40.5587,-76.9305,40.6,-76.9
256,240.0,Pennsylvania,40.6392,-76.8029,40.6,-76.8
842,118.5,Pennsylvania,40.5734,-76.6914,40.6,-76.7
2307,100.3,Pennsylvania,40.5808,-76.6223,40.6,-76.6
1865,1801.4,Pennsylvania,40.2618,-76.8831,40.3,-76.9
7493,3753.9,Pennsylvania,40.2728,-76.891,40.3,-76.9
12080,2224.0,Pennsylvania,40.2724,-76.861,40.3,-76.9
19907,3013.9,Pennsylvania,40.2597,-76.8594,40.3,-76.9
19907,3013.9,Pennsylvania,40.2785,-76.8752,40.3,-76.9
19907,3013.9,Pennsylvania,40.2927,-76.8501,40.3,-76.9
19907,3013.9,Pennsylvania,40.297,-76.8764,40.3,-76.9
19907,3013.9,Pennsylvania,40.3086,-76.8017,40.3,-76.8
23530,1187.4,Pennsylvania,40.291,-76.8203,40.3,-76.8
25480,738.9,Pennsylvania,40.303,-76.8862,40.3,-76.9
32603,644.0,Pennsylvania,40.2721,-76.8017,40.3,-76.8
35694,189.4,Pennsylvania,40.3352,-76.7914,40.3,-76.8
10727,973.1,Pennsylvania,40.239,-76.8416,40.2,-76.8
0,0.0,Pennsylvania,40.2657,-76.8827,40.3,-76.9
0,0.0,Pennsylvania,40.2944,-76.8938,40.3,-76.9
0,0.0,Pennsylvania,40.2498,-76.8712,40.2,-76.9
0,0.0,Pennsylvania,40.2675,-76.8837,40.3,-76.9
0,0.0,Pennsylvania,40.2675,-76.886,40.3,-76.9
0,0.0,Pennsylvania,40.2662,-76.8829,40.3,-76.9
0,0.0,Pennsylvania,40.2618,-76.88,40.3,-76.9
0,0.0,Pennsylvania,40.2615,-76.8809,40.3,-76.9
0,0.0,Pennsylvania,40.2737,-76.8844,40.3,-76.9
0,0.0,Pennsylvania,40.2615,-76.8809,40.3,-76.9
0,0.0,Pennsylvania,40.2702,-76.8829,40.3,-76.9
0,0.0,Pennsylvania,40.3086,-76.8464,40.3,-76.8
0,0.0,Pennsylvania,40.299,-76.8472,40.3,-76.8
13565,2489.1,Pennsylvania,40.002,-75.2966,40.0,-75.3
20794,1209.6,Pennsylvania,39.9747,-75.3602,40.0,-75.4
21027,966.8,Pennsylvania,40.0236,-75.3295,40.0,-75.3
35345,2371.8,Pennsylvania,39.8498,-75.3747,39.8,-75.4
21101,910.5,Pennsylvania,39.8643,-75.4332,39.9,-75.4
16665,1957.5,Pennsylvania,39.8654,-75.3885,39.9,-75.4
16665,1957.5,Pennsylvania,39.934,-75.406,39.9,-75.4
260,150.5,Pennsylvania,39.8901,-75.4755,39.9,-75.5
23483,3334.8,Pennsylvania,39.9218,-75.2876,39.9,-75.3
3948,1076.5,Pennsylvania,39.8685,-75.3374,39.9,-75.3
22146,4284.8,Pennsylvania,39.9176,-75.2696,39.9,-75.3
31072,3277.4,Pennsylvania,39.9503,-75.304,40.0,-75.3
19999,1862.4,Pennsylvania,39.9748,-75.4505,40.0,-75.5
4016,680.4,Pennsylvania,39.8621,-75.2971,39.9,-75.3
6630,2510.6,Pennsylvania,39.8905,-75.2821,39.9,-75.3
8882,2723.5,Pennsylvania,39.8901,-75.3296,39.9,-75.3
12824,3268.5,Pennsylvania,39.9048,-75.2946,39.9,-75.3
12824,3268.5,Pennsylvania,39.934,-75.406,39.9,-75.4
30940,1543.4,Pennsylvania,39.9432,-75.4694,39.9,-75.5
6250,730.5,Pennsylvania,40.0097,-75.3121,40.0,-75.3
2331,2598.4,Pennsylvania,39.9003,-75.3087,39.9,-75.3
28340,2942.5,Pennsylvania,39.9375,-75.2637,39.9,-75.3
28340,2942.5,Pennsylvania,39.8942,-75.4456,39.9,-75.4
11308,560.0,Pennsylvania,39.852,-75.5007,39.9,-75.5
19868,1101.3,Pennsylvania,39.8295,-75.4354,39.8,-75.4
35798,597.3,Pennsylvania,39.9188,-75.3991,39.9,-75.4
24672,1186.2,Pennsylvania,39.9296,-75.3338,39.9,-75.3
24672,1186.2,Pennsylvania,39.9211,-75.3861,39.9,-75.4
7017,2592.0,Pennsylvania,39.9063,-75.3238,39.9,-75.3
19566,342.0,Pennsylvania,39.9863,-75.407,40.0,-75.4
5890,2926.8,Pennsylvania,39.887,-75.2972,39.9,-75.3
6534,3374.3,Pennsylvania,39.8857,-75.3082,39.9,-75.3
11240,2113.4,Pennsylvania,39.8784,-75.3215,39.9,-75.3
9286,1916.7,Pennsylvania,39.9035,-75.2695,39.9,-75.3
9286,1916.7,Pennsylvania,40.044,-75.3877,40.0,-75.4
10109,1786.5,Pennsylvania,39.8967,-75.3474,39.9,-75.3
41016,6110.9,Pennsylvania,39.9579,-75.2681,40.0,-75.3
36282,2493.0,Pennsylvania,39.9774,-75.3106,40.0,-75.3
8961,570.6,Pennsylvania,40.0399,-75.3459,40.0,-75.3
11537,1143.7,Pennsylvania,39.8871,-75.3721,39.9,-75.4
32934,779.5,Pennsylvania,40.0612,-75.3999,40.1,-75.4
32934,779.5,Pennsylvania,39.934,-75.406,39.9,-75.4
32934,779.5,Pennsylvania,40.044,-75.3877,40.0,-75.4
18492,1353.1,Pennsylvania,39.934,-75.406,39.9,-75.4
3770,2120.7,Pennsylvania,39.876,-75.3463,39.9,-75.3
13603,1495.5,Pennsylvania,39.8954,-75.3107,39.9,-75.3
93,13.3,Pennsylvania,39.865,-75.2752,39.9,-75.3
9910,174.3,Pennsylvania,39.8648,-75.5885,39.9,-75.6
747,689.7,Pennsylvania,39.9209,-75.5222,39.9,-75.5
5442,62.1,Pennsylvania,39.8823,-75.5165,39.9,-75.5
48857,426.6,Pennsylvania,39.934,-75.406,39.9,-75.4
48857,426.6,Pennsylvania,39.8851,-75.5202,39.9,-75.5
18859,358.1,Pennsylvania,39.9015,-75.5049,39.9,-75.5
4931,398.4,Pennsylvania,39.9041,-75.5313,39.9,-75.5
131,1.8,Pennsylvania,41.3253,-78.3576,41.3,-78.4
131,1.8,Pennsylvania,41.3209,-78.6875,41.3,-78.7
1302,15.0,Pennsylvania,41.2822,-78.7128,41.3,-78.7
352,31.0,Pennsylvania,41.2865,-78.5051,41.3,-78.5
1260,13.9,Pennsylvania,41.3539,-78.6056,41.4,-78.6
379,35.9,Pennsylvania,41.2629,-78.5298,41.3,-78.5
3020,39.8,Pennsylvania,41.4928,-78.6783,41.5,-78.7
3563,15.1,Pennsylvania,41.3563,-78.6015,41.4,-78.6
6331,16.9,Pennsylvania,41.3621,-78.7262,41.4,-78.7
12670,50.9,Pennsylvania,41.4289,-78.5505,41.4,-78.6
1309,5.5,Pennsylvania,41.2685,-78.4952,41.3,-78.5
1106,4.0,Pennsylvania,41.5735,-78.6823,41.6,-78.7
54,1.7,Pennsylvania,41.4159,-78.6651,41.4,-78.7
270,136.5,Pennsylvania,41.6192,-78.8394,41.6,-78.8
6797,44.6,Pennsylvania,41.8947,-80.3111,41.9,-80.3
11004,40.6,Pennsylvania,41.9226,-79.6567,41.9,-79.7
1709,31.8,Pennsylvania,41.9162,-80.3085,41.9,-80.3
1674,32.2,Pennsylvania,41.9794,-80.4303,42.0,-80.4
10648,50.5,Pennsylvania,41.8756,-80.1356,41.9,-80.1
10648,50.5,Pennsylvania,41.9031,-79.7437,41.9,-79.7
9523,145.7,Pennsylvania,42.0407,-80.2395,42.0,-80.2
7863,69.3,Pennsylvania,41.9896,-80.3178,42.0,-80.3
2673,91.8,Pennsylvania,42.1767,-79.9416,42.2,-79.9
4277,182.0,Pennsylvania,42.0204,-80.3388,42.0,-80.3
3629,53.2,Pennsylvania,41.999,-80.1473,42.0,-80.1
149,287.4,Pennsylvania,41.8773,-79.9692,41.9,-80.0
12628,65.6,Pennsylvania,42.2008,-79.8332,42.2,-79.8
12628,65.6,Pennsylvania,41.9999,-80.4258,42.0,-80.4
7617,30.2,Pennsylvania,41.8939,-79.8455,41.9,-79.8
10226,34.7,Pennsylvania,41.9603,-79.9996,42.0,-80.0
2978,22.7,Pennsylvania,42.0391,-79.8363,42.0,-79.8
1253,48.6,Pennsylvania,41.9465,-80.465,41.9,-80.5
1224,2527.1,Pennsylvania,41.8707,-80.1218,41.9,-80.1
1224,2527.1,Pennsylvania,41.8906,-80.3665,41.9,-80.4
1910,1190.4,Pennsylvania,42.126,-80.086,42.1,-80.1
15620,2488.9,Pennsylvania,42.1133,-80.0976,42.1,-80.1
16785,2664.3,Pennsylvania,42.1265,-80.064,42.1,-80.1
15650,2400.4,Pennsylvania,42.1108,-80.0521,42.1,-80.1
16545,564.1,Pennsylvania,42.1109,-80.1534,42.1,-80.2
24118,650.6,Pennsylvania,42.0738,-80.1484,42.1,-80.1
9379,1992.7,Pennsylvania,42.1316,-80.0864,42.1,-80.1
16046,2191.8,Pennsylvania,42.0976,-80.0935,42.1,-80.1
27566,271.5,Pennsylvania,42.0763,-80.0668,42.1,-80.1
25735,302.4,Pennsylvania,42.1087,-79.9535,42.1,-80.0
11647,581.5,Pennsylvania,42.1553,-80.0177,42.2,-80.0
11647,581.5,Pennsylvania,42.1292,-80.0851,42.1,-80.1
11647,581.5,Pennsylvania,42.1827,-80.0649,42.2,-80.1
11647,581.5,Pennsylvania,42.1827,-80.0649,42.2,-80.1
11647,581.5,Pennsylvania,42.1292,-80.0851,42.1,-80.1
11647,581.5,Pennsylvania,42.1292,-80.0851,42.1,-80.1
11647,581.5,Pennsylvania,42.1827,-80.0649,42.2,-80.1
11647,581.5,Pennsylvania,42.1292,-80.0851,42.1,-80.1
11647,581.5,Pennsylvania,42.1292,-80.0851,42.1,-80.1
11647,581.5,Pennsylvania,42.1292,-80.0851,42.1,-80.1
11647,581.5,Pennsylvania,42.1827,-80.0649,42.2,-80.1
868,8025.0,Pennsylvania,42.1827,-80.0649,42.2,-80.1
868,8025.0,Pennsylvania,42.1292,-80.0851,42.1,-80.1
868,8025.0,Pennsylvania,42.1292,-80.0851,42.1,-80.1
1644,1399.1,Pennsylvania,42.1192,-79.9865,42.1,-80.0
1644,1399.1,Pennsylvania,42.1827,-80.0649,42.2,-80.1
15420,183.0,Pennsylvania,40.1588,-79.8122,40.2,-79.8
31482,213.8,Pennsylvania,39.8897,-79.7282,39.9,-79.7
1223,33.0,Pennsylvania,39.8965,-79.922,39.9,-79.9
593,288.0,Pennsylvania,39.9868,-79.8637,40.0,-79.9
593,288.0,Pennsylvania,39.9808,-79.8504,40.0,-79.9
593,288.0,Pennsylvania,39.857,-79.712,39.9,-79.7
8159,167.3,Pennsylvania,40.0237,-79.8839,40.0,-79.9
328,211.2,Pennsylvania,39.9567,-79.8662,40.0,-79.9
39,199.3,Pennsylvania,39.8451,-79.5991,39.8,-79.6
189,939.2,Pennsylvania,39.9812,-79.8116,40.0,-79.8
18995,133.5,Pennsylvania,40.0265,-79.5566,40.0,-79.6
2041,34.0,Pennsylvania,40.0638,-79.6602,40.1,-79.7
378,341.6,Pennsylvania,40.0418,-79.66,40.0,-79.7
4112,37.5,Pennsylvania,39.9722,-79.6431,40.0,-79.6
735,19.9,Pennsylvania,39.9822,-79.9664,40.0,-80.0
631,153.7,Pennsylvania,39.9434,-79.8495,39.9,-79.8
2835,151.3,Pennsylvania,39.8229,-79.7551,39.8,-79.8
2734,14.2,Pennsylvania,39.807,-79.5832,39.8,-79.6
2029,74.5,Pennsylvania,40.0988,-79.8366,40.1,-79.8
2029,74.5,Pennsylvania,39.7429,-79.8242,39.7,-79.8
161,8.9,Pennsylvania,39.7364,-79.5736,39.7,-79.6
1910,54.2,Pennsylvania,40.0084,-79.8404,40.0,-79.8
31,85.7,Pennsylvania,39.9317,-79.8825,39.9,-79.9
369,315.6,Pennsylvania,40.012,-79.9088,40.0,-79.9
2692,49.5,Pennsylvania,39.8728,-79.6568,39.9,-79.7
287,83.5,Pennsylvania,40.0248,-79.395,40.0,-79.4
92,178.6,Pennsylvania,39.946,-79.9393,39.9,-79.9
463,455.2,Pennsylvania,39.9636,-79.7853,40.0,-79.8
2224,563.0,Pennsylvania,39.9983,-79.9754,40.0,-80.0
1151,36.3,Pennsylvania,39.7501,-79.8618,39.8,-79.9
144,70.9,Pennsylvania,39.8615,-79.8701,39.9,-79.9
513,285.9,Pennsylvania,39.9985,-79.6435,40.0,-79.6
2591,150.6,Pennsylvania,39.9311,-79.6477,39.9,-79.6
2313,58.7,Pennsylvania,39.8882,-79.8694,39.9,-79.9
1630,20.4,Pennsylvania,39.7597,-79.46,39.8,-79.5
122,110.7,Pennsylvania,39.8065,-79.9098,39.8,-79.9
4266,158.4,Pennsylvania,39.8424,-79.9003,39.8,-79.9
676,108.8,Pennsylvania,40.052,-79.3892,40.1,-79.4
33,78.4,Pennsylvania,39.8825,-79.8336,39.9,-79.8
1669,12.9,Pennsylvania,39.968,-79.4622,40.0,-79.5
1669,12.9,Pennsylvania,39.9321,-79.6522,39.9,-79.7
444,414.3,Pennsylvania,40.0751,-79.8943,40.1,-79.9
125,54.4,Pennsylvania,39.7884,-79.9092,39.8,-79.9
2288,88.5,Pennsylvania,39.9242,-79.8356,39.9,-79.8
1978,26.5,Pennsylvania,40.0418,-79.4151,40.0,-79.4
786,12.0,Pennsylvania,39.8507,-79.523,39.9,-79.5
182,485.3,Pennsylvania,39.9183,-79.7158,39.9,-79.7
3891,64.0,Pennsylvania,40.0646,-79.7756,40.1,-79.8
1875,112.7,Pennsylvania,39.7351,-79.899,39.7,-79.9
1368,162.0,Pennsylvania,39.9626,-79.8767,40.0,-79.9
55,1599.5,Pennsylvania,39.8697,-79.9206,39.9,-79.9
5851,39.6,Pennsylvania,39.7923,-79.8127,39.8,-79.8
1855,41.5,Pennsylvania,39.9961,-79.7678,40.0,-79.8
397,202.0,Pennsylvania,40.0651,-79.769,40.1,-79.8
68,199.1,Pennsylvania,39.8936,-79.7856,39.9,-79.8
2299,45.5,Pennsylvania,40.0246,-79.6955,40.0,-79.7
2299,45.5,Pennsylvania,39.9763,-79.7689,40.0,-79.8
480,160.9,Pennsylvania,39.9561,-79.7007,40.0,-79.7
534,25.3,Pennsylvania,40.0726,-79.4251,40.1,-79.4
115,69.2,Pennsylvania,40.1194,-79.7623,40.1,-79.8
1238,531.5,Pennsylvania,40.0911,-79.5873,40.1,-79.6
225,4.7,Pennsylvania,41.3233,-79.1466,41.3,-79.1
65,6.9,Pennsylvania,41.3384,-79.1971,41.3,-79.2
5188,8.2,Pennsylvania,41.4622,-79.1306,41.5,-79.1
58,23.0,Pennsylvania,41.584,-79.4017,41.6,-79.4
100,10.0,Pennsylvania,41.5895,-79.385,41.6,-79.4
2660,8.9,Pennsylvania,41.5116,-79.3663,41.5,-79.4
162,11.0,Pennsylvania,41.5687,-79.4081,41.6,-79.4
25835,515.5,Pennsylvania,39.9313,-77.6579,39.9,-77.7
29600,97.9,Pennsylvania,39.9072,-77.636,39.9,-77.6
143,6.2,Pennsylvania,40.1704,-77.6772,40.2,-77.7
934,105.2,Pennsylvania,39.7399,-77.4707,39.7,-77.5
219,15.0,Pennsylvania,40.2252,-77.725,40.2,-77.7
384,11.9,Pennsylvania,40.2184,-77.6797,40.2,-77.7
399,15.8,Pennsylvania,40.1781,-77.7353,40.2,-77.7
581,23.8,Pennsylvania,40.0717,-77.821,40.1,-77.8
11602,70.6,Pennsylvania,39.9065,-77.531,39.9,-77.5
1827,19.3,Pennsylvania,39.9547,-77.8984,40.0,-77.9
20068,89.5,Pennsylvania,39.7818,-77.747,39.8,-77.7
1220,18.1,Pennsylvania,39.8594,-77.8579,39.9,-77.9
1220,18.1,Pennsylvania,40.1055,-77.6405,40.1,-77.6
980,436.2,Pennsylvania,39.8587,-77.6981,39.9,-77.7
8518,27.7,Pennsylvania,39.8195,-77.9073,39.8,-77.9
1993,254.3,Pennsylvania,39.8417,-77.5537,39.8,-77.6
2431,35.9,Pennsylvania,40.0731,-77.6398,40.1,-77.6
175,46.3,Pennsylvania,40.0531,-77.6539,40.1,-77.7
393,971.7,Pennsylvania,39.7995,-77.5811,39.8,-77.6
95,2992.7,Pennsylvania,39.7364,-77.5247,39.7,-77.5
137,27.4,Pennsylvania,40.1104,-77.6619,40.1,-77.7
3690,50.1,Pennsylvania,39.9241,-77.7908,39.9,-77.8
88,96.8,Pennsylvania,39.9696,-77.5848,40.0,-77.6
211,331.1,Pennsylvania,39.7834,-77.6749,39.8,-77.7
284,31.0,Pennsylvania,39.8465,-77.4878,39.8,-77.5
1562,21.0,Pennsylvania,40.1734,-77.7092,40.2,-77.7
380,512.1,Pennsylvania,39.7248,-77.7186,39.7,-77.7
621,5.1,Pennsylvania,40.058,-77.7368,40.1,-77.7
29426,138.1,Pennsylvania,39.7635,-77.5674,39.8,-77.6
286,12.3,Pennsylvania,40.1137,-77.7969,40.1,-77.8
400,617.4,Pennsylvania,39.7714,-77.627,39.8,-77.6
440,5.2,Pennsylvania,39.92,-78.2258,39.9,-78.2
487,8.7,Pennsylvania,40.1276,-78.0628,40.1,-78.1
320,4.2,Pennsylvania,40.101,-78.1403,40.1,-78.1
785,7.7,Pennsylvania,39.8127,-78.0645,39.8,-78.1
304,11.2,Pennsylvania,40.0753,-77.9017,40.1,-77.9
273,10.2,Pennsylvania,40.078,-77.9532,40.1,-78.0
1135,15.9,Pennsylvania,39.9761,-78.0841,40.0,-78.1
1220,18.1,Pennsylvania,40.0441,-78.0148,40.0,-78.0
5242,24.4,Pennsylvania,39.9443,-77.9901,39.9,-78.0
1612,12.7,Pennsylvania,39.8713,-78.1439,39.9,-78.1
2742,11.3,Pennsylvania,39.7698,-78.1986,39.8,-78.2
241,6.0,Pennsylvania,39.8246,-80.4579,39.8,-80.5
595,227.8,Pennsylvania,39.7612,-79.9814,39.8,-80.0
109,128.1,Pennsylvania,39.7245,-80.2537,39.7,-80.3
5484,53.5,Pennsylvania,39.8825,-79.971,39.9,-80.0
2050,54.9,Pennsylvania,39.9667,-80.0452,40.0,-80.0
471,701.1,Pennsylvania,39.9502,-79.9676,40.0,-80.0
1772,29.6,Pennsylvania,39.7555,-79.9771,39.8,-80.0
135,23.1,Pennsylvania,39.8083,-79.9679,39.8,-80.0
627,9.0,Pennsylvania,39.9092,-80.3952,39.9,-80.4
1728,33.3,Pennsylvania,39.8045,-79.9399,39.8,-79.9
817,6.8,Pennsylvania,39.8489,-80.3385,39.8,-80.3
1408,39.1,Pennsylvania,39.9334,-80.0503,39.9,-80.1
427,318.5,Pennsylvania,39.9354,-80.0753,39.9,-80.1
1547,17.4,Pennsylvania,39.774,-80.0246,39.8,-80.0
640,318.8,Pennsylvania,39.8779,-79.9258,39.9,-79.9
918,7.7,Pennsylvania,39.7507,-80.4542,39.8,-80.5
100,417.4,Pennsylvania,39.9615,-80.3078,40.0,-80.3
1337,79.7,Pennsylvania,39.944,-79.9857,39.9,-80.0
170,473.2,Pennsylvania,39.8765,-80.2758,39.9,-80.3
718,11.4,Pennsylvania,39.7447,-80.2145,39.7,-80.2
771,9.0,Pennsylvania,39.9415,-80.2906,39.9,-80.3
14781,38.8,Pennsylvania,39.8917,-80.1795,39.9,-80.2
538,7.2,Pennsylvania,39.8971,-80.4647,39.9,-80.5
2500,21.8,Pennsylvania,40.5485,-78.0951,40.5,-78.1
715,21.8,Pennsylvania,40.2019,-78.1406,40.2,-78.1
169,9.1,Pennsylvania,40.3367,-78.0272,40.3,-78.0
590,17.0,Pennsylvania,40.294,-78.0272,40.3,-78.0
340,34.0,Pennsylvania,40.2054,-78.1814,40.2,-78.2
32,37.6,Pennsylvania,40.334,-78.1989,40.3,-78.2
720,13.4,Pennsylvania,40.4121,-78.1281,40.4,-78.1
18181,39.4,Pennsylvania,40.5023,-78.005,40.5,-78.0
18181,39.4,Pennsylvania,40.4848,-78.0103,40.5,-78.0
1293,10.0,Pennsylvania,40.3567,-78.1887,40.4,-78.2
301,64.3,Pennsylvania,40.4025,-77.967,40.4,-78.0
1994,8.6,Pennsylvania,40.603,-77.9984,40.6,-78.0
703,12.6,Pennsylvania,40.1787,-78.1117,40.2,-78.1
348,9.7,Pennsylvania,40.6218,-78.1361,40.6,-78.1
122,10.5,Pennsylvania,40.271,-78.0772,40.3,-78.1
2049,21.6,Pennsylvania,40.7414,-78.0775,40.7,-78.1
1526,15.7,Pennsylvania,40.3864,-77.9604,40.4,-78.0
1174,20.5,Pennsylvania,40.4679,-77.8967,40.5,-77.9
5391,64.5,Pennsylvania,40.3901,-77.8637,40.4,-77.9
557,6.2,Pennsylvania,40.2548,-77.7695,40.3,-77.8
247,8.7,Pennsylvania,40.1371,-77.858,40.1,-77.9
1369,8.6,Pennsylvania,40.2389,-77.9069,40.2,-77.9
432,458.4,Pennsylvania,40.2414,-77.8995,40.2,-77.9
283,491.0,Pennsylvania,40.2133,-78.0069,40.2,-78.0
1049,14.5,Pennsylvania,40.173,-77.868,40.2,-77.9
1106,12.6,Pennsylvania,40.2979,-77.8742,40.3,-77.9
2400,16.3,Pennsylvania,40.1834,-77.9941,40.2,-78.0
4474,38.7,Pennsylvania,40.5429,-79.3978,40.5,-79.4
34184,116.2,Pennsylvania,40.6196,-79.1596,40.6,-79.2
34184,116.2,Pennsylvania,40.6215,-79.1525,40.6,-79.2
236,61.7,Pennsylvania,40.6303,-78.857,40.6,-78.9
207,35.9,Pennsylvania,40.7817,-78.8536,40.8,-78.9
346,86.3,Pennsylvania,40.5698,-79.2617,40.6,-79.3
867,325.2,Pennsylvania,40.4725,-79.1869,40.5,-79.2
9923,43.7,Pennsylvania,40.4413,-79.2533,40.4,-79.3
9923,43.7,Pennsylvania,40.5292,-79.0846,40.5,-79.1
13,16.9,Pennsylvania,40.7056,-79.1615,40.7,-79.2
2233,19.7,Pennsylvania,40.7554,-78.8474,40.8,-78.8
1584,18.6,Pennsylvania,40.5039,-79.3677,40.5,-79.4
198,47.3,Pennsylvania,40.5503,-79.3237,40.6,-79.3
3399,33.4,Pennsylvania,40.6688,-79.0119,40.7,-79.0
1416,31.2,Pennsylvania,40.7016,-78.9134,40.7,-78.9
423,510.6,Pennsylvania,40.4992,-79.1739,40.5,-79.2
1500,21.9,Pennsylvania,40.7199,-79.2014,40.7,-79.2
467,86.8,Pennsylvania,40.7165,-79.007,40.7,-79.0
514,280.7,Pennsylvania,40.678,-79.1657,40.7,-79.2
52,18.3,Pennsylvania,40.8073,-78.8764,40.8,-78.9
990,15.6,Pennsylvania,40.8508,-78.8555,40.9,-78.9
203,91.5,Pennsylvania,40.6207,-78.9186,40.6,-78.9
124,34.1,Pennsylvania,40.7517,-78.885,40.8,-78.9
2008,25.6,Pennsylvania,40.7834,-79.1641,40.8,-79.2
6699,36.7,Pennsylvania,40.5245,-79.0843,40.5,-79.1
398,195.1,Pennsylvania,40.4828,-79.185,40.5,-79.2
55,461.0,Pennsylvania,40.5412,-79.282,40.5,-79.3
641,448.9,Pennsylvania,40.5567,-79.1515,40.6,-79.2
275,90.8,Pennsylvania,40.5684,-79.2999,40.6,-79.3
1553,7.9,Pennsylvania,40.8576,-79.0228,40.9,-79.0
2934,20.3,Pennsylvania,40.7814,-79.0252,40.8,-79.0
178,41.4,Pennsylvania,40.6373,-78.8823,40.6,-78.9
908,23.8,Pennsylvania,40.9037,-79.1257,40.9,-79.1
1649,17.6,Pennsylvania,40.6213,-78.9943,40.6,-79.0
884,11.4,Pennsylvania,40.8308,-78.9892,40.8,-79.0
1651,20.8,Pennsylvania,40.8846,-78.9414,40.9,-78.9
96,58.5,Pennsylvania,40.7027,-78.9588,40.7,-79.0
111,26.0,Pennsylvania,40.6026,-79.3537,40.6,-79.4
719,45.7,Pennsylvania,40.4603,-79.0097,40.5,-79.0
32,49.8,Pennsylvania,40.4665,-79.0025,40.5,-79.0
546,100.4,Pennsylvania,40.4042,-79.1395,40.4,-79.1
644,30.8,Pennsylvania,40.5727,-78.9,40.6,-78.9
126,39.7,Pennsylvania,40.7865,-79.2011,40.8,-79.2
239,287.5,Pennsylvania,40.7931,-79.1806,40.8,-79.2
2248,20.2,Pennsylvania,40.8372,-79.1614,40.8,-79.2
412,127.4,Pennsylvania,41.0018,-78.9666,41.0,-79.0
451,354.7,Pennsylvania,40.9704,-78.8758,41.0,-78.9
101,32.1,Pennsylvania,41.0431,-79.0836,41.0,-79.1
159,104.9,Pennsylvania,41.1411,-78.9629,41.1,-79.0
162,9.1,Pennsylvania,40.9233,-79.0831,40.9,-79.1
176,37.1,Pennsylvania,40.9926,-79.0291,41.0,-79.0
14362,34.3,Pennsylvania,40.9479,-78.9681,40.9,-79.0
238,17.4,Pennsylvania,40.9997,-79.1766,41.0,-79.2
51,9.2,Pennsylvania,41.0133,-79.114,41.0,-79.1
191,59.5,Pennsylvania,40.9684,-79.2014,41.0,-79.2
149,44.6,Pennsylvania,40.9159,-79.0448,40.9,-79.0
98,34.6,Pennsylvania,40.9651,-78.9948,41.0,-79.0
71,77.5,Pennsylvania,41.0238,-79.1387,41.0,-79.1
5253,28.6,Pennsylvania,41.2406,-78.8116,41.2,-78.8
